0,YCoord,ID,197902_CHN,197903_HCC,197904_MCC,197907_SWH,197907_WSP,197912_SST,POINT_X,POINT_Y
10171,23.00000000,0,0.014628,0.060400,0.099519,6.257870,6.257870,297.696785,1.000000,23.000000
10172,23.00000000,0,0.014446,0.078956,0.086256,6.381777,6.381777,297.802559,3.000000,23.000000
10173,23.00000000,0,0.014390,0.084506,0.083782,6.506528,6.506528,297.849180,5.000000,23.000000
10174,23.00000000,0,0.014391,0.085265,0.098741,6.616106,6.616106,297.788021,7.000000,23.000000
10175,23.00000000,0,0.014400,0.099208,0.126324,6.623692,6.623692,297.902317,9.000000,23.000000
10176,23.00000000,0,0.014666,0.107824,0.129149,6.606623,6.606623,298.005585,11.000000,23.000000
10177,23.00000000,0,0.015226,0.097288,0.128179,6.536030,6.536030,298.120883,13.000000,23.000000
10178,23.00000000,0,0.014958,0.092943,0.135621,6.414440,6.414440,298.047694,15.000000,23.000000
10179,23.00000000,0,0.015027,0.097824,0.106567,6.444363,6.444363,297.987037,17.000000,23.000000
10180,23.00000000,0,0.015302,0.104594,0.145366,6.462697,6.462697,297.813086,19.000000,23.000000
10181,23.00000000,0,0.014263,0.135531,0.166904,6.465015,6.465015,297.807572,21.000000,23.000000
10182,23.00000000,0,0.014588,0.134385,0.177416,6.531604,6.531604,297.617079,23.000000,23.000000
10183,23.00000000,0,0.015834,0.121320,0.195360,6.456796,6.456796,297.674728,25.000000,23.000000
10184,23.00000000,0,0.016158,0.133269,0.202163,6.463540,6.463540,297.617079,27.000000,23.000000
10185,23.00000000,0,0.016173,0.136900,0.207505,6.571432,6.571432,297.487243,29.000000,23.000000
10186,23.00000000,0,0.016195,0.161244,0.161530,6.809342,6.809342,297.255643,31.000000,23.000000
10187,23.00000000,0,0.016306,0.194353,0.123584,7.027445,7.027445,297.252635,33.000000,23.000000
10188,23.00000000,0,0.016367,0.235438,0.094594,7.116582,7.116582,297.171425,35.000000,23.000000
10189,23.00000000,0,0.016585,0.255437,0.069474,7.167789,7.167789,297.027051,37.000000,23.000000
10190,23.00000000,0,0.016613,0.253994,0.062970,7.135548,7.135548,297.109264,39.000000,23.000000
10191,23.00000000,0,0.016624,0.261568,0.065380,7.056525,7.056525,296.930301,41.000000,23.000000
10192,23.00000000,0,0.016755,0.273219,0.057980,6.886047,6.886047,296.618994,43.000000,23.000000
10193,23.00000000,0,0.016839,0.326834,0.012784,6.746124,6.746124,296.333756,45.000000,23.000000
10194,23.00000000,0,0.016779,0.355612,0.004627,6.691757,6.691757,296.178354,47.000000,23.000000
10195,23.00000000,0,0.016823,0.374243,0.006802,6.652140,6.652140,295.977333,49.000000,23.000000
10196,23.00000000,0,0.016689,0.417693,0.005662,6.493041,6.493041,295.737211,51.000000,23.000000
10197,23.00000000,0,0.016506,0.423482,0.000416,6.312027,6.312027,295.419890,53.000000,23.000000
10198,23.00000000,0,0.015955,0.456159,0.000064,5.995726,5.995726,295.026872,55.000000,23.000000
10199,23.00000000,0,0.015514,0.486649,,5.561417,5.561417,294.736119,57.000000,23.000000
10200,23.00000000,0,0.015305,0.468034,0.000011,5.228258,5.228258,294.543621,59.000000,23.000000
10201,23.00000000,0,0.015072,0.469522,0.000011,4.798375,4.798375,294.196221,61.000000,23.000000
10202,23.00000000,0,0.014904,0.497869,0.000011,4.313703,4.313703,293.962616,63.000000,23.000000
10203,23.00000000,0,0.014764,0.497319,0.000245,3.855372,3.855372,293.971640,65.000000,23.000000
10204,23.00000000,0,0.014693,0.491218,0.000043,3.256907,3.256907,294.752662,67.000000,23.000000
10205,23.00000000,0,0.013534,0.455371,0.003423,3.473745,3.473745,295.427409,69.000000,23.000000
10206,23.00000000,0,0.013839,0.418259,0.006536,3.267022,3.267022,296.006408,71.000000,23.000000
10207,23.00000000,0,0.012262,0.402530,0.002100,2.585531,2.585531,297.307277,73.000000,23.000000
10208,23.00000000,0,0.018000,0.316581,0.066958,1.557605,1.557605,,75.000000,23.000000
10209,23.00000000,0,0.018000,0.307802,0.141315,2.778346,2.778346,,77.000000,23.000000
10210,23.00000000,0,0.018000,0.289603,0.116440,2.882235,2.882235,,79.000000,23.000000
10211,23.00000000,0,0.017957,0.276523,0.127241,1.814060,1.814060,,81.000000,23.000000
10212,23.00000000,0,0.014571,0.254723,0.080029,5.051458,5.051458,297.121796,83.000000,23.000000
10213,23.00000000,0,0.014898,0.261821,0.040697,6.112890,6.112890,297.456663,85.000000,23.000000
10214,23.00000000,0,0.015029,0.248012,0.039769,6.520436,6.520436,297.571962,87.000000,23.000000
10215,23.00000000,0,0.015698,0.185663,0.026996,6.738117,6.738117,297.893294,89.000000,23.000000
10216,23.00000000,0,0.014868,0.145397,0.030675,6.260609,6.260609,298.196078,91.000000,23.000000
10217,23.00000000,0,0.014859,0.137822,0.036144,5.881722,5.881722,298.986124,93.000000,23.000000
10218,23.00000000,0,0.015115,0.125606,0.056839,4.684372,4.684372,299.642323,95.000000,23.000000
10219,23.00000000,0,0.014669,0.116796,0.050005,4.809965,4.809965,299.648338,97.000000,23.000000
10220,23.00000000,0,0.015159,0.118954,0.132657,3.139322,3.139322,,99.000000,23.000000
10221,23.00000000,0,0.016089,0.137584,0.120470,5.612413,5.612413,299.007680,101.000000,23.000000
10222,23.00000000,0,0.015419,0.144548,0.106141,6.799017,6.799017,299.282892,103.000000,23.000000
10223,23.00000000,0,0.015609,0.141662,0.089753,6.877197,6.877197,299.438295,105.000000,23.000000
10224,23.00000000,0,0.015294,0.127629,0.077481,7.015433,7.015433,299.420749,107.000000,23.000000
10225,23.00000000,0,0.015065,0.126766,0.083697,6.804285,6.804285,299.425762,109.000000,23.000000
10226,23.00000000,0,0.014931,0.125873,0.107591,6.770358,6.770358,299.401198,111.000000,23.000000
10227,23.00000000,0,0.014695,0.138581,0.113551,6.880357,6.880357,299.455840,113.000000,23.000000
10228,23.00000000,0,0.014312,0.140248,0.070082,6.701450,6.701450,299.288908,115.000000,23.000000
10229,23.00000000,0,0.014306,0.137942,0.075061,6.591872,6.591872,299.180627,117.000000,23.000000
10230,23.00000000,0,0.014449,0.115710,0.106610,6.519593,6.519593,298.991137,119.000000,23.000000
10231,23.00000000,0,0.014215,0.096410,0.102452,6.500627,6.500627,298.825708,121.000000,23.000000
10232,23.00000000,0,0.013920,0.098910,0.107313,6.481873,6.481873,298.828716,123.000000,23.000000
10233,23.00000000,0,0.013567,0.114177,0.112325,6.600091,6.600091,298.784101,125.000000,23.000000
10234,23.00000000,0,0.013309,0.151096,0.114702,6.708826,6.708826,298.724446,127.000000,23.000000
10235,23.00000000,0,0.013003,0.174458,0.111450,6.839055,6.839055,298.738984,129.000000,23.000000
10236,23.00000000,0,0.012742,0.193996,0.097195,6.894687,6.894687,298.623685,131.000000,23.000000
10237,23.00000000,0,0.012613,0.201987,0.068813,7.014169,7.014169,298.491844,133.000000,23.000000
10238,23.00000000,0,0.012467,0.192359,0.056370,7.173479,7.173479,298.397099,135.000000,23.000000
10239,23.00000000,0,0.012447,0.190455,0.061445,7.316352,7.316352,298.171514,137.000000,23.000000
10240,23.00000000,0,0.012731,0.170649,0.060059,7.488937,7.488937,298.095317,139.000000,23.000000
10241,23.00000000,0,0.012671,0.168655,0.069335,7.638553,7.638553,298.153969,141.000000,23.000000
10242,23.00000000,0,0.012648,0.162241,0.071883,7.912920,7.912920,298.067244,143.000000,23.000000
10243,23.00000000,0,0.012761,0.166824,0.061477,8.030505,8.030505,297.714832,145.000000,23.000000
10244,23.00000000,0,0.012859,0.166095,0.043981,8.072651,8.072651,297.538876,147.000000,23.000000
10245,23.00000000,0,0.013245,0.153759,0.044695,8.169374,8.169374,297.210526,149.000000,23.000000
10246,23.00000000,0,0.013813,0.125174,0.032381,8.220792,8.220792,296.736298,151.000000,23.000000
10247,23.00000000,0,0.014366,0.117466,0.021836,8.263991,8.263991,296.574880,153.000000,23.000000
10248,23.00000000,0,0.015211,0.127213,0.016697,8.298761,8.298761,296.402935,155.000000,23.000000
10249,23.00000000,0,0.016001,0.147614,0.017475,8.277477,8.277477,296.133738,157.000000,23.000000
10250,23.00000000,0,0.016684,0.148908,0.027465,8.268416,8.268416,295.836468,159.000000,23.000000
10251,23.00000000,0,0.018208,0.142301,0.035185,8.674487,8.674487,294.890519,161.000000,23.000000
10252,23.00000000,0,0.018616,0.145709,0.012539,7.981617,7.981617,,163.000000,23.000000
10253,23.00000000,0,0.018000,0.151304,0.019213,6.661201,6.661201,,165.000000,23.000000
10254,23.00000000,0,0.018000,0.124728,0.010470,6.037450,6.037450,,167.000000,23.000000
10255,23.00000000,0,0.018000,0.104654,0.009319,6.056204,6.056204,,169.000000,23.000000
10256,23.00000000,0,0.018000,0.117764,0.004499,5.968120,5.968120,,171.000000,23.000000
10257,23.00000000,0,0.018000,0.124073,0.000896,5.578276,5.578276,,173.000000,23.000000
10258,23.00000000,0,0.018000,0.159488,0.001567,4.915539,4.915539,,175.000000,23.000000
10259,23.00000000,0,0.018000,0.171318,0.002015,4.771613,4.771613,,177.000000,23.000000
10260,23.00000000,0,0.018000,0.172896,0.000458,4.381768,4.381768,,179.000000,23.000000
10261,25.00000000,0,0.018000,0.218370,0.001407,4.745693,4.745693,,-179.000000,25.000000
10262,25.00000000,0,0.018000,0.262982,0.002719,4.509890,4.509890,,-177.000000,25.000000
10263,25.00000000,0,0.018000,0.269098,0.008316,4.392093,4.392093,,-175.000000,25.000000
10264,25.00000000,0,0.018000,0.263979,0.015321,4.803011,4.803011,,-173.000000,25.000000
10265,25.00000000,0,0.018000,0.253711,0.033767,4.872129,4.872129,,-171.000000,25.000000
10266,25.00000000,0,0.018000,0.237923,0.018659,4.403894,4.403894,,-169.000000,25.000000
10267,25.00000000,0,0.018000,0.263934,0.024245,4.814812,4.814812,,-167.000000,25.000000
10268,25.00000000,0,0.018000,0.277237,0.032445,4.930290,4.930290,,-165.000000,25.000000
10269,25.00000000,0,0.018000,0.270318,0.035473,4.941037,4.941037,,-163.000000,25.000000
10270,25.00000000,0,0.018000,0.283755,0.011963,4.747168,4.747168,,-161.000000,25.000000
10271,25.00000000,0,0.018000,0.260169,0.006333,4.375867,4.375867,,-159.000000,25.000000
10272,25.00000000,0,0.018000,0.221361,0.005406,4.376710,4.376710,,-157.000000,25.000000
10273,25.00000000,0,0.018000,0.196466,0.006397,3.849472,3.849472,,-155.000000,25.000000
10274,25.00000000,0,0.018000,0.163342,0.006941,3.769817,3.769817,,-153.000000,25.000000
10275,25.00000000,0,0.018000,0.149057,0.006227,4.351634,4.351634,,-151.000000,25.000000
10276,25.00000000,0,0.018000,0.118389,0.011963,4.575426,4.575426,,-149.000000,25.000000
10277,25.00000000,0,0.018000,0.100577,0.012421,4.284201,4.284201,,-147.000000,25.000000
10278,25.00000000,0,0.016715,0.098836,0.013775,4.311174,4.311174,,-145.000000,25.000000
10279,25.00000000,0,0.014271,0.068941,0.029299,5.918810,5.918810,297.785014,-143.000000,25.000000
10280,25.00000000,0,0.018000,0.076054,0.056850,3.666561,3.666561,,-141.000000,25.000000
10281,25.00000000,0,0.018000,0.067007,0.067661,4.035754,4.035754,,-139.000000,25.000000
10282,25.00000000,0,0.018000,0.097556,0.049717,3.697748,3.697748,,-137.000000,25.000000
10283,25.00000000,0,0.018000,0.121261,0.041902,4.227305,4.227305,,-135.000000,25.000000
10284,25.00000000,0,0.018000,0.108761,0.024107,4.540024,4.540024,,-133.000000,25.000000
10285,25.00000000,0,0.018000,0.124579,0.009447,5.053987,5.053987,,-131.000000,25.000000
10286,25.00000000,0,0.017095,0.145218,0.005086,4.025218,4.025218,,-129.000000,25.000000
10287,25.00000000,0,0.014192,0.138998,0.008924,3.847575,3.847575,297.373949,-127.000000,25.000000
10288,25.00000000,0,0.016906,0.147584,0.007122,3.809223,3.809223,,-125.000000,25.000000
10289,25.00000000,0,0.014433,0.167911,0.008562,3.469531,3.469531,297.565946,-123.000000,25.000000
10290,25.00000000,0,0.012631,0.151646,0.008668,4.475120,4.475120,297.590510,-121.000000,25.000000
10291,25.00000000,0,0.013353,0.134549,0.008348,5.346054,5.346054,297.724357,-119.000000,25.000000
10292,25.00000000,0,0.012910,0.125844,0.009511,5.498410,5.498410,298.011600,-117.000000,25.000000
10293,25.00000000,0,0.012626,0.124564,0.010747,6.053465,6.053465,297.931393,-115.000000,25.000000
10294,25.00000000,0,0.014369,0.117302,0.011462,7.443209,7.443209,297.539879,-113.000000,25.000000
10295,25.00000000,0,0.018000,0.109996,0.007069,6.216778,6.216778,,-111.000000,25.000000
10296,25.00000000,0,0.018000,0.113567,0.005278,6.458904,6.458904,,-109.000000,25.000000
10297,25.00000000,0,0.018000,0.137703,0.011227,3.886770,3.886770,,-107.000000,25.000000
10298,25.00000000,0,0.018000,0.137748,0.018872,3.876234,3.876234,,-105.000000,25.000000
10299,25.00000000,0,0.018000,0.156438,0.036336,3.492500,3.492500,,-103.000000,25.000000
10300,25.00000000,0,0.018000,0.151512,0.080264,3.240892,3.240892,,-101.000000,25.000000
10301,25.00000000,0,0.018000,0.149072,0.050645,2.910683,2.910683,,-99.000000,25.000000
10302,25.00000000,0,0.018000,0.130948,0.039034,2.600704,2.600704,,-97.000000,25.000000
10303,25.00000000,0,0.018000,0.120085,0.039012,2.619458,2.619458,,-95.000000,25.000000
10304,25.00000000,0,0.018000,0.096604,0.043139,2.487543,2.487543,,-93.000000,25.000000
10305,25.00000000,0,0.018000,0.076113,0.056637,2.806162,2.806162,,-91.000000,25.000000
10306,25.00000000,0,0.018000,0.082244,0.048342,2.483750,2.483750,,-89.000000,25.000000
10307,25.00000000,0,0.018000,0.092794,0.032039,1.897508,1.897508,,-87.000000,25.000000
10308,25.00000000,0,0.018000,0.105636,0.071382,1.739884,1.739884,,-85.000000,25.000000
10309,25.00000000,0,0.018000,0.134207,0.048853,1.954404,1.954404,,-83.000000,25.000000
10310,25.00000000,0,0.018000,0.128492,0.095958,1.592586,1.592586,,-81.000000,25.000000
10311,25.00000000,0,0.018000,0.112704,0.107974,1.697106,1.697106,,-79.000000,25.000000
10312,25.00000000,0,0.018000,0.100666,0.156679,2.581527,2.581527,,-77.000000,25.000000
10313,25.00000000,0,0.018000,0.091083,0.198452,2.214441,2.214441,,-75.000000,25.000000
10314,25.00000000,0,0.018000,0.106157,0.201736,2.324651,2.324651,,-73.000000,25.000000
10315,25.00000000,0,0.018000,0.133924,0.274462,3.571101,3.571101,,-71.000000,25.000000
10316,25.00000000,0,0.018000,0.142287,0.362818,3.152176,3.152176,,-69.000000,25.000000
10317,25.00000000,0,0.018000,0.149578,0.323870,2.878020,2.878020,,-67.000000,25.000000
10318,25.00000000,0,0.018000,0.174131,0.278247,2.990970,2.990970,,-65.000000,25.000000
10319,25.00000000,0,0.017632,0.176958,0.292385,2.523367,2.523367,,-63.000000,25.000000
10320,25.00000000,0,0.016943,0.178684,0.243851,3.475853,3.475853,,-61.000000,25.000000
10321,25.00000000,0,0.016748,0.170083,0.193164,5.197492,5.197492,290.250003,-59.000000,25.000000
10322,25.00000000,0,0.014793,0.142733,0.208965,4.942934,4.942934,295.153199,-57.000000,25.000000
10323,25.00000000,0,0.014618,0.152822,0.226216,5.726206,5.726206,295.929208,-55.000000,25.000000
10324,25.00000000,0,0.014386,0.128954,0.257488,6.337103,6.337103,296.303678,-53.000000,25.000000
10325,25.00000000,0,0.014456,0.110472,0.254620,6.616106,6.616106,296.546808,-51.000000,25.000000
10326,25.00000000,0,0.014417,0.110279,0.225299,6.639707,6.639707,296.542797,-49.000000,25.000000
10327,25.00000000,0,0.014655,0.096500,0.165187,6.705876,6.705876,297.076680,-47.000000,25.000000
10328,25.00000000,0,0.014775,0.062825,0.103795,6.801546,6.801546,297.208521,-45.000000,25.000000
10329,25.00000000,0,0.014906,0.050147,0.114382,6.811660,6.811660,296.898217,-43.000000,25.000000
10330,25.00000000,0,0.014678,0.054894,0.089305,6.882465,6.882465,297.287726,-41.000000,25.000000
10331,25.00000000,0,0.014832,0.064819,0.074229,6.651719,6.651719,297.826120,-39.000000,25.000000
10332,25.00000000,0,0.015021,0.064641,0.076244,6.490091,6.490091,297.712827,-37.000000,25.000000
10333,25.00000000,0,0.015081,0.075518,0.087525,6.202870,6.202870,297.865723,-35.000000,25.000000
10334,25.00000000,0,0.014852,0.087646,0.092173,6.211721,6.211721,297.782006,-33.000000,25.000000
10335,25.00000000,0,0.014727,0.094193,0.102537,6.162832,6.162832,297.768471,-31.000000,25.000000
10336,25.00000000,0,0.014368,0.097928,0.086213,6.053465,6.053465,297.958964,-29.000000,25.000000
10337,25.00000000,0,0.014139,0.104684,0.071073,6.080438,6.080438,298.153969,-27.000000,25.000000
10338,25.00000000,0,0.014104,0.096306,0.087247,5.995515,5.995515,298.068247,-25.000000,25.000000
10339,25.00000000,0,0.014092,0.088122,0.072736,5.592605,5.592605,297.821107,-23.000000,25.000000
10340,25.00000000,0,0.014374,0.103166,0.083889,5.098872,5.098872,297.730372,-21.000000,25.000000
10341,25.00000000,0,0.014442,0.096068,0.087066,4.956631,4.956631,297.569957,-19.000000,25.000000
10342,25.00000000,0,0.014700,0.113657,0.092045,5.077799,5.077799,297.322817,-17.000000,25.000000
10343,25.00000000,0,0.014876,0.111633,0.115299,5.288315,5.288315,297.256646,-15.000000,25.000000
10344,25.00000000,0,0.014846,0.110963,0.136517,5.380403,5.380403,297.235090,-13.000000,25.000000
10345,25.00000000,0,0.014773,0.126707,0.148778,5.527701,5.527701,297.212531,-11.000000,25.000000
10346,25.00000000,0,0.015022,0.138180,0.122752,5.782470,5.782470,297.056628,-9.000000,25.000000
10347,25.00000000,0,0.015023,0.137763,0.089412,5.969174,5.969174,296.964389,-7.000000,25.000000
10348,25.00000000,0,0.014736,0.130114,0.084731,6.071798,6.071798,296.933308,-5.000000,25.000000
10349,25.00000000,0,0.014610,0.125680,0.082897,6.069269,6.069269,296.899220,-3.000000,25.000000
10350,25.00000000,0,0.014609,0.125740,0.066723,6.028178,6.028178,296.824025,-1.000000,25.000000
10351,25.00000000,0,0.015011,0.111529,0.064377,6.048407,6.048407,296.542797,1.000000,25.000000
10352,25.00000000,0,0.015132,0.122287,0.088772,6.235112,6.235112,296.775901,3.000000,25.000000
10353,25.00000000,0,0.015142,0.136394,0.085605,6.282525,6.282525,296.869643,5.000000,25.000000
10354,25.00000000,0,0.014804,0.127466,0.065795,6.335207,6.335207,296.696194,7.000000,25.000000
10355,25.00000000,0,0.014431,0.134192,0.073120,6.296433,6.296433,296.734293,9.000000,25.000000
10356,25.00000000,0,0.014530,0.131022,0.076692,6.184748,6.184748,296.750836,11.000000,25.000000
10357,25.00000000,0,0.014991,0.142986,0.102921,5.994251,5.994251,296.873654,13.000000,25.000000
10358,25.00000000,0,0.014962,0.172092,0.154450,5.911013,5.911013,296.577888,15.000000,25.000000
10359,25.00000000,0,0.014784,0.157718,0.137572,6.024806,6.024806,296.699703,17.000000,25.000000
10360,25.00000000,0,0.014840,0.165262,0.108113,6.502313,6.502313,296.762366,19.000000,25.000000
10361,25.00000000,0,0.014870,0.171854,0.166093,6.847695,6.847695,296.537784,21.000000,25.000000
10362,25.00000000,0,0.015002,0.166869,0.187364,6.782159,6.782159,296.551319,23.000000,25.000000
10363,25.00000000,0,0.015709,0.163313,0.218977,6.634650,6.634650,296.795451,25.000000,25.000000
10364,25.00000000,0,0.016310,0.152108,0.198719,6.413808,6.413808,296.925288,27.000000,25.000000
10365,25.00000000,0,0.016325,0.156036,0.203709,6.344479,6.344479,296.888192,29.000000,25.000000
10366,25.00000000,0,0.016279,0.171839,0.177608,6.342793,6.342793,296.554327,31.000000,25.000000
10367,25.00000000,0,0.016031,0.225944,0.164355,6.555417,6.555417,296.463592,33.000000,25.000000
10368,25.00000000,0,0.015971,0.226004,0.136303,6.638021,6.638021,296.276107,35.000000,25.000000
10369,25.00000000,0,0.015839,0.215707,0.115907,6.738538,6.738538,296.147273,37.000000,25.000000
10370,25.00000000,0,0.015977,0.232641,0.084401,6.774573,6.774573,296.119702,39.000000,25.000000
10371,25.00000000,0,0.016090,0.231867,0.069271,6.727580,6.727580,296.035985,41.000000,25.000000
10372,25.00000000,0,0.016086,0.219367,0.056957,6.585972,6.585972,296.038993,43.000000,25.000000
10373,25.00000000,0,0.016144,0.224992,0.019607,6.518539,6.518539,295.747739,45.000000,25.000000
10374,25.00000000,0,0.016085,0.244381,0.012890,6.504421,6.504421,295.412871,47.000000,25.000000
10375,25.00000000,0,0.016070,0.282222,0.010257,6.510321,6.510321,294.928618,49.000000,25.000000
10376,25.00000000,0,0.015880,0.263443,0.004787,6.473865,6.473865,294.609291,51.000000,25.000000
10377,25.00000000,0,0.015577,0.270333,0.000672,6.228368,6.228368,294.414787,53.000000,25.000000
10378,25.00000000,0,0.015246,0.262104,0.000096,6.022699,6.022699,294.088442,55.000000,25.000000
10379,25.00000000,0,0.014956,0.262625,,5.652030,5.652030,293.820248,57.000000,25.000000
10380,25.00000000,0,0.014769,0.283874,,5.359962,5.359962,293.588648,59.000000,25.000000
10381,25.00000000,0,0.015008,0.308352,,5.087282,5.087282,292.954005,61.000000,25.000000
10382,25.00000000,0,0.015226,0.350092,,4.864754,4.864754,292.522387,63.000000,25.000000
10383,25.00000000,0,0.015458,0.387620,,4.719985,4.719985,292.602094,65.000000,25.000000
10384,25.00000000,0,0.014932,0.393319,0.007794,4.949045,4.949045,293.090358,67.000000,25.000000
10385,25.00000000,0,0.013839,0.405596,0.005459,3.649070,3.649070,293.430238,69.000000,25.000000
10386,25.00000000,0,0.012852,0.396533,0.006760,3.807958,3.807958,294.655911,71.000000,25.000000
10387,25.00000000,0,0.018000,0.307653,0.045239,1.516513,1.516513,,73.000000,25.000000
10388,25.00000000,0,0.018000,0.307921,0.100863,3.165663,3.165663,,75.000000,25.000000
10389,25.00000000,0,0.018000,0.329259,0.111194,3.394301,3.394301,,77.000000,25.000000
10390,25.00000000,0,0.018000,0.282698,0.166626,2.976008,2.976008,,79.000000,25.000000
10391,25.00000000,0,0.018000,0.277669,0.094466,3.436868,3.436868,,81.000000,25.000000
10392,25.00000000,0,0.015559,0.312325,0.059174,5.793217,5.793217,296.474119,83.000000,25.000000
10393,25.00000000,0,0.014895,0.309423,0.054931,6.178847,6.178847,296.851095,85.000000,25.000000
10394,25.00000000,0,0.014605,0.320896,0.094178,6.374823,6.374823,296.946843,87.000000,25.000000
10395,25.00000000,0,0.014396,0.298501,0.080093,6.302544,6.302544,297.502783,89.000000,25.000000
10396,25.00000000,0,0.014606,0.255050,0.079891,5.992986,5.992986,298.235179,91.000000,25.000000
10397,25.00000000,0,0.014500,0.213132,0.086331,5.663831,5.663831,298.784101,93.000000,25.000000
10398,25.00000000,0,0.014868,0.151379,0.056210,5.339100,5.339100,298.555509,95.000000,25.000000
10399,25.00000000,0,0.015635,0.148864,0.062778,5.237952,5.237952,297.861211,97.000000,25.000000
10400,25.00000000,0,0.015670,0.148120,0.090169,5.270825,5.270825,298.061229,99.000000,25.000000
10401,25.00000000,0,0.015705,0.138641,0.089849,5.460058,5.460058,298.320901,101.000000,25.000000
10402,25.00000000,0,0.015476,0.140441,0.081298,5.496724,5.496724,298.348473,103.000000,25.000000
10403,25.00000000,0,0.014974,0.118136,0.087237,5.591341,5.591341,298.568041,105.000000,25.000000
10404,25.00000000,0,0.014468,0.117719,0.089625,5.601245,5.601245,298.475301,107.000000,25.000000
10405,25.00000000,0,0.014522,0.117421,0.093869,5.816818,5.816818,298.453745,109.000000,25.000000
10406,25.00000000,0,0.014928,0.127808,0.091768,6.076223,6.076223,298.430184,111.000000,25.000000
10407,25.00000000,0,0.015234,0.141438,0.069868,6.115629,6.115629,298.394091,113.000000,25.000000
10408,25.00000000,0,0.014732,0.141736,0.060518,5.846531,5.846531,298.201091,115.000000,25.000000
10409,25.00000000,0,0.014576,0.151379,0.092546,5.736321,5.736321,298.230166,117.000000,25.000000
10410,25.00000000,0,0.014382,0.151512,0.103667,5.614099,5.614099,298.259743,119.000000,25.000000
10411,25.00000000,0,0.014458,0.159607,0.115481,5.538448,5.538448,298.053709,121.000000,25.000000
10412,25.00000000,0,0.014497,0.165679,0.113433,5.546034,5.546034,298.005585,123.000000,25.000000
10413,25.00000000,0,0.014101,0.165619,0.099487,5.765190,5.765190,297.989042,125.000000,25.000000
10414,25.00000000,0,0.013858,0.199174,0.102110,5.958427,5.958427,297.902317,127.000000,25.000000
10415,25.00000000,0,0.013671,0.184666,0.101790,6.032603,6.032603,297.883769,129.000000,25.000000
10416,25.00000000,0,0.013584,0.197999,0.097003,6.116262,6.116262,297.829629,131.000000,25.000000
10417,25.00000000,0,0.013584,0.216957,0.074080,6.262927,6.262927,297.747918,133.000000,25.000000
10418,25.00000000,0,0.013614,0.244441,0.086075,6.395896,6.395896,297.676733,135.000000,25.000000
10419,25.00000000,0,0.013445,0.224248,0.091171,6.631700,6.631700,297.607053,137.000000,25.000000
10420,25.00000000,0,0.013297,0.193178,0.072513,6.865607,6.865607,297.471201,139.000000,25.000000
10421,25.00000000,0,0.013223,0.180693,0.086672,7.072330,7.072330,297.385479,141.000000,25.000000
10422,25.00000000,0,0.013075,0.173535,0.056018,7.366715,7.366715,297.402022,143.000000,25.000000
10423,25.00000000,0,0.012748,0.182107,0.059462,7.612002,7.612002,297.194986,145.000000,25.000000
10424,25.00000000,0,0.012583,0.191243,0.053822,7.748131,7.748131,296.986947,147.000000,25.000000
10425,25.00000000,0,0.012654,0.203371,0.071745,7.962019,7.962019,296.700706,149.000000,25.000000
10426,25.00000000,0,0.012903,0.206615,0.030003,8.174221,8.174221,296.484145,151.000000,25.000000
10427,25.00000000,0,0.013245,0.183595,0.023403,8.249872,8.249872,296.249538,153.000000,25.000000
10428,25.00000000,0,0.013943,0.147718,0.016782,8.370619,8.370619,295.978336,155.000000,25.000000
10429,25.00000000,0,0.014907,0.159161,0.015972,8.414450,8.414450,295.570279,157.000000,25.000000
10430,25.00000000,0,0.015456,0.158090,0.018371,8.410657,8.410657,295.356225,159.000000,25.000000
10431,25.00000000,0,0.016503,0.161289,0.004766,8.379891,8.379891,294.453888,161.000000,25.000000
10432,25.00000000,0,0.018294,0.175440,0.007869,8.891114,8.891114,293.638277,163.000000,25.000000
10433,25.00000000,0,0.018253,0.167583,0.002452,8.445427,8.445427,293.315942,165.000000,25.000000
10434,25.00000000,0,0.018000,0.158982,0.002196,7.201295,7.201295,,167.000000,25.000000
10435,25.00000000,0,0.018000,0.149042,0.003220,7.298440,7.298440,,169.000000,25.000000
10436,25.00000000,0,0.018000,0.135977,0.001546,6.889419,6.889419,,171.000000,25.000000
10437,25.00000000,0,0.018000,0.131364,0.000139,5.911856,5.911856,,173.000000,25.000000
10438,25.00000000,0,0.018000,0.127466,,5.324982,5.324982,,175.000000,25.000000
10439,25.00000000,0,0.018000,0.156810,,5.190327,5.190327,,177.000000,25.000000
10440,25.00000000,0,0.018000,0.177137,0.000011,4.794582,4.794582,,179.000000,25.000000
10441,27.00000000,0,0.018000,0.195172,0.000011,5.852221,5.852221,,-179.000000,27.000000
10442,27.00000000,0,0.018000,0.243265,0.006653,5.964749,5.964749,,-177.000000,27.000000
10443,27.00000000,0,0.018000,0.277445,0.004638,4.711345,4.711345,,-175.000000,27.000000
10444,27.00000000,0,0.018000,0.290481,0.013914,4.504622,4.504622,,-173.000000,27.000000
10445,27.00000000,0,0.018000,0.279752,0.021900,4.770138,4.770138,,-171.000000,27.000000
10446,27.00000000,0,0.018000,0.256583,0.032338,4.978336,4.978336,,-169.000000,27.000000
10447,27.00000000,0,0.018000,0.243563,0.033724,4.605771,4.605771,,-167.000000,27.000000
10448,27.00000000,0,0.018000,0.233414,0.029939,4.524219,4.524219,,-165.000000,27.000000
